category,pipedrive_org_id,pipedrive_org_name,blank_field_to_fill,existing_field,existing_value,proposed_value,source_table,source_id,source_field,confidence_tier,match_strategy,reason,candidate_count,source_name,source_exact_name_match
name_review,1440,Pan American Collision Center,,website,pabody.com,https://crashchampions.com/locations/crash-champions-burke-north,body_shops,ChIJswEB7uAyjoAR5dARfvt2Sg8,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Pan American Collision Center vs Crash Champions Collision Repair Burke North),1,Crash Champions Collision Repair Burke North,no
name_review,1446,Patton Brothers Body & Frame,,website,pattonbrothers.com,https://jhcc.com/locations/auto-body-shop-athens-ga/,body_shops,ChIJeb6IuWlt9ogRsfKwi_UyQSo,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Patton Brothers Body & Frame vs Joe Hudson's Collision Center),1,Joe Hudson's Collision Center,no
name_review,1449,PDM Collision Repair Center,website,,,http://pdmcollision.com/,body_shops,ChIJKR50OKmhZYYRtlDPMh4mchU,website,review,exact_phone,"Pipedrive name differs from source name; hold for manual review (PDM Collision Repair Center vs Paints, Dents & More (PDM Collision Repair Center))",1,"Paints, Dents & More (PDM Collision Repair Center)",no
name_review,1451,Performance Auto Body,,website,wagnercollision.com,https://www.gerbercollision.com/locations/imperial-mo%3Futm_source%3DSEO_Local%26utm_medium%3DSEO_Local_Snack_Pack%26utm_campaign%3DMO%26utm_content%3DImperial,body_shops,ChIJQTK7xyrC2IcR2CsNf4MxjnU,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Performance Auto Body vs Gerber Collision & Glass),1,Gerber Collision & Glass,no
existing_conflict,1465,Plan B Autobody,,phone,615-672-7022,+1 615-682-9168,body_shops,ChIJecS1xw5PZIgRXAkdGNw8lps,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Plan B Autobody,yes
existing_conflict,1465,Plan B Autobody,,website,planbautobodytn.com,https://www.planbautobody.com/%3Futm_campaign%3Dgmb,body_shops,ChIJecS1xw5PZIgRXAkdGNw8lps,website,conflict,exact_name_zip,Pipedrive already has a different website; review before any overwrite,1,Plan B Autobody,yes
name_review,1470,Precision Collision Of Lynn Haven,,website,precisioncollisionoflh.com,https://classiccollision.com/locations/classic-collision-lynn-haven/,body_shops,ChIJV00KWRuDk4gROeK1MnxHdmU,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Precision Collision Of Lynn Haven vs Classic Collision),1,Classic Collision,no
existing_conflict,1471,Precision Collision Repair,,phone,"(919) 554-8588, 919-554-8588",+1 919-435-7023,body_shops,ChIJqadvvcNQrIkRLkNtiG9WW-0,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Precision Collision Repair,yes
existing_conflict,1473,Prestige Auto Body,,website,prestigeab.com,https://www.vivecollision.com/shop/prestigeautobodynh/,body_shops,ChIJXZON0JtO4okR2NLtlkv23Rs,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Prestige Auto Body,yes
name_review,1474,Classic Collision Goleta,,website,classiccollision.net,https://classiccollision.com/locations/classic-collision-goleta/,body_shops,ChIJ0yhwJnlA6YARu5todmM-YNw,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Classic Collision Goleta vs Classic Collision),1,Classic Collision,no
name_review,1476,Pro Body Shop,website,,,https://crashchampions.com/locations/crash-champions-thomasville,body_shops,ChIJaVyIBRq27YgRuJQAOSxprrs,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Pro Body Shop vs Crash Champions Collision Repair Thomasville),1,Crash Champions Collision Repair Thomasville,no
name_review,1500,Rick'S Auto Body,address,,,"375 Pasco Rd, Springfield, MA 01119",body_shops,ChIJ1bHPoL7C5okRPo5KqbH240A,address,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Rick'S Auto Body vs Rick's Auto Body),15,Rick's Auto Body,no
name_review,1500,Rick'S Auto Body,phone,,,+1 413-543-3368,body_shops,ChIJ1bHPoL7C5okRPo5KqbH240A,phone,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Rick'S Auto Body vs Rick's Auto Body),15,Rick's Auto Body,no
name_review,1500,Rick'S Auto Body,website,,,http://www.ricksauto-body.com/,body_shops,ChIJ1bHPoL7C5okRPo5KqbH240A,website,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Rick'S Auto Body vs Rick's Auto Body),15,Rick's Auto Body,no
name_review,1520,Rowley's Accident & Hail Repair,,website,rowleysaccidentnhailrepair.industry-pro.com,https://www.carstar.com/locations/co/loveland-15778/,body_shops,ChIJi3mTSO5TaYcROH4z42eUWQQ,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Rowley's Accident & Hail Repair vs CARSTAR Axiom Collision Repair - Loveland),1,CARSTAR Axiom Collision Repair - Loveland,no
name_review,1537,Suburban Auto Body,website,,,https://classiccollision.com/locations/classic-collision-little-canada/,body_shops,ChIJoy-POuLVslIRmX1wxhVrhXY,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Suburban Auto Body vs Classic Collision),1,Classic Collision,no
name_review,1547,Superior Collision,,phone,(419) 238-9849,+1 251-943-3322,body_shops,ChIJ9aArVT8QmogRh9xvFXi6SEQ,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Superior Collision vs Superior Collision Inc),4,Superior Collision Inc,no
name_review,1547,Superior Collision,website,,,https://lomyu.me/superior-collision-inc-555706-us,body_shops,ChIJ9aArVT8QmogRh9xvFXi6SEQ,website,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Superior Collision vs Superior Collision Inc),4,Superior Collision Inc,no
needs_review_fill,1551,Scottsbluff Body & Paint,address,,,"1502 Circle Dr, Scottsbluff, NE 69361",body_shops,ChIJx_axV5JRZYcRZFu0j8E0PqQ,address,review,exact_name_only,exact_name_only; same normalized name,1,Scottsbluff Body & Paint,yes
needs_review_fill,1551,Scottsbluff Body & Paint,phone,,,+1 308-633-2940,body_shops,ChIJx_axV5JRZYcRZFu0j8E0PqQ,phone,review,exact_name_only,exact_name_only; same normalized name,1,Scottsbluff Body & Paint,yes
needs_review_fill,1551,Scottsbluff Body & Paint,website,,,https://scottsbluffbodyandpaint.com/,body_shops,ChIJx_axV5JRZYcRZFu0j8E0PqQ,website,review,exact_name_only,exact_name_only; same normalized name,1,Scottsbluff Body & Paint,yes
existing_conflict,1557,Selecta Auto Body,,website,selectaautobody.con,https://www.selectaautobody.com/,body_shops,ChIJZZzCVhJ-j4AR2-zE72D187s,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Selecta Auto Body,yes
existing_conflict,1568,Sharp Auto Body,,website,sharpautobody.com,http://sharpautobody.com/%3Futm_campaign%3Dgmb,body_shops,ChIJTyH_frF1D4gRBxK4TNp5VEY,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Sharp Auto Body,yes
name_review,1569,Terry'S Auto Body,address,,,"1884 Hendrix Rd, Murphy, NC 28906",body_shops,ChIJe9zCDnPhXogR1ap_AVOuec4,address,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Terry'S Auto Body vs Terry's auto body),1,Terry's auto body,no
name_review,1569,Terry'S Auto Body,phone,,,+1 828-557-5994,body_shops,ChIJe9zCDnPhXogR1ap_AVOuec4,phone,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Terry'S Auto Body vs Terry's auto body),1,Terry's auto body,no
existing_conflict,1601,Todd's Auto Body,,phone,"(217) 431-7209, 217-431-7209",+1 507-227-4459,body_shops,ChIJJenamJX3i4cRXmNHAzspn0w,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,5,Todd's Auto Body,yes
name_review,1626,Universal Collision - West,website,,,https://www.gerbercollision.com/locations/tallahassee-2751-w-tennessee-st-fl%3Futm_source%3DSEO_Local%26utm_medium%3DSEO_Local_Snack_Pack%26utm_campaign%3DFL%26utm_content%3DTallahassee-Tennessee,body_shops,ChIJxc9pQWL07IgRqXtQpP2QoKE,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Universal Collision - West vs Gerber Collision & Glass),1,Gerber Collision & Glass,no
existing_conflict,1640,Wallace Collision Center,,website,wallacecollisionrepair.com,https://wallacecollisionrepair.com/%3Fy_source%3D1_MTU2Mzg3NzItNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,body_shops,ChIJQy9MdGGdWogR-75EtoZhntI,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Wallace Collision Center,yes
name_review,1646,Weaver's Auto Center,website,,,https://crashchampions.com/locations/crash-champions-shawnee,body_shops,ChIJ-fgSa_GRwIcRQDwo0KtDLrQ,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Weaver's Auto Center vs Crash Champions Collision Repair Shawnee),1,Crash Champions Collision Repair Shawnee,no
name_review,2456,Rife's Auto Body,website,,,https://www.rifesautobody.com/,body_shops,ChIJf6RBIzGOOIgR8U8wH5QBCb8,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Rife's Auto Body vs Rife's Auto Body - Westerville),1,Rife's Auto Body - Westerville,no
name_review,2464,Don Juan's Certified Collision Care,,website,donjuansautobody.com,https://crashchampions.com/locations/crash-champions-santa-fe-rufina,body_shops,ChIJE6-apWFaGIcR4CeZqnoBJuI,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Don Juan's Certified Collision Care vs Crash Champions Collision Repair Santa Fe Rufina),1,Crash Champions Collision Repair Santa Fe Rufina,no
name_review,5845,A.T.H,website,,,https://www.caliber.com/find-a-location/mauston%3Futm_source%3Dgoogle%26utm_medium%3Dgbp-profile%26utm_campaign%3Dwebform-GBPwebsite%26utm_content%3D%26utm_term%3D%26utm_id%3D0966,body_shops,ChIJBTBoirwB_ocRoEoKjuARCHQ,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (A.T.H vs Caliber Collision),1,Caliber Collision,no
existing_conflict,5846,Ball Body Shop,,website,smarttoyota.com,https://bstreetcollision.com/collision-repair/middleton-wi/,body_shops,ChIJeYXp7suoB4gRe0N2_ZIzXVY,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,Ball Body Shop,yes
name_review,5854,"Straight Line Collision, Inc.",,phone,262-255-7171,+1 440-582-3850,body_shops,ChIJaZ_BAefpMIgRKD1qA1oQjV4,phone,conflict,exact_name_only,"Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Straight Line Collision, Inc. vs Straightline Collision)",2,Straightline Collision,no
name_review,5854,"Straight Line Collision, Inc.",,website,straightlinecollisioninc.com,https://www.straightlinecollisioncenter.com/,body_shops,ChIJaZ_BAefpMIgRKD1qA1oQjV4,website,conflict,exact_name_only,"Pipedrive name differs from source name; hold for manual review before considering the website conflict (Straight Line Collision, Inc. vs Straightline Collision)",2,Straightline Collision,no
name_review,5861,Gary's Auto Body,,phone,608-562-3981,+1 231-865-3353,body_shops,ChIJ6XjzhuV4GYgRznljBu5iaJk,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Gary's Auto Body vs Gary's Auto Body Inc),6,Gary's Auto Body Inc,no
existing_conflict,5872,Jim's Auto Body,,phone,262-763-9250,+1 920-788-2850,body_shops,ChIJTyILoEGwA4gRNcHlgtyyuu4,phone,conflict,exact_name_state,Pipedrive already has a different phone; review before any overwrite,1,Jim's Auto Body,yes
existing_conflict,5874,M & M Auto Body,,website,mandmcollisionrepair.com,http://www.mmautobody.com/,body_shops,ChIJNQXczqtWBogRYFqu-4cQ1OA,website,conflict,exact_phone,Pipedrive already has a different website; review before any overwrite,1,M & M Auto Body,yes
name_review,5875,Marklein Auto Body,,website,markleinauto.com,https://www.carwise.com/auto-body-shops/marklein-auto-body-dodgeville-wi-53533/475916,body_shops,ChIJNVUiKKJl_YcRgL8OoJ88FS0,website,conflict,exact_phone,"Pipedrive name differs from source name; hold for manual review before considering the website conflict (Marklein Auto Body vs Marklein Auto Body, Inc.)",1,"Marklein Auto Body, Inc.",no
existing_conflict,5877,Milwaukee Auto Body,,phone,414-540-2396,+1 414-353-5840,body_shops,ChIJAaN2G70dBYgRwqSpj4T0_d8,phone,conflict,exact_name_zip,Pipedrive already has a different phone; review before any overwrite,1,Milwaukee Auto Body,yes
name_review,5883,S/S RESEARCH,website,,,https://ssautomotive.pro/,body_shops,ChIJp0e_EQy7BYgRPHA_c0XIGPA,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (S/S RESEARCH vs S&S Automotive Service Center),1,S&S Automotive Service Center,no
existing_conflict,5888,State Auto Body,,phone,414-258-6420,+1 401-331-8431,body_shops,ChIJifPuv6NF5IkRcwRm9BNSACg,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,4,State Auto Body,yes
needs_review_fill,5888,State Auto Body,website,,,http://stateautobodyri.com/,body_shops,ChIJifPuv6NF5IkRcwRm9BNSACg,website,review,exact_name_only,exact_name_only; same normalized name,4,State Auto Body,yes
name_review,5902,A-1 Auto Body,,phone,847-516-0111,+1 347-964-7668,body_shops,ChIJf3Pn-tDywokRmc089YLbDXA,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (A-1 Auto Body vs A1 Autobody),17,A1 Autobody,no
name_review,5903,Bocker Auto Group,,website,bockerautogroup.com,https://www.bockerautogroup.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgbp_sales_websitelink,body_shops,ChIJOUJnY9FrCIgRps_SEJRXX_E,website,conflict,exact_phone,Pipedrive name differs from source name; hold for manual review before considering the website conflict (Bocker Auto Group vs Bocker Chevrolet GMC and Used Cars),1,Bocker Chevrolet GMC and Used Cars,no
existing_conflict,5905,Art's Auto Body,,phone,773-375-2400,+1 716-962-2663,body_shops,ChIJn1s91V6x0okRYRM-Bd1XRlw,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,3,Art's Auto Body,yes
name_review,5907,A & R  Autobody,website,,,https://cdecollisioncenters.com/,body_shops,ChIJvbMrL56QEYgR9CaETh7Y61g,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (A & R Autobody vs CDE Collision Centers - Washington St.),1,CDE Collision Centers - Washington St.,no
existing_conflict,5908,Classic Collision Center,,phone,773-731-9294,+1 330-453-3003,body_shops,ChIJdQU5P3_aNogRsjR8KWdNaFU,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,4,Classic Collision Center,yes
needs_review_fill,5908,Classic Collision Center,website,,,https://www.classic-collision.com/,body_shops,ChIJdQU5P3_aNogRsjR8KWdNaFU,website,review,exact_name_only,exact_name_only; same normalized name,4,Classic Collision Center,yes
name_review,5913,Tom & Eds,website,,,https://www.tomandeds.com/locations/1225-birch-drive-schererville-indiana-46375%3Fy_source%3D1_MTA4OTA4MjQ1My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%253D%253D,body_shops,ChIJx9lw71DhEYgREVojZYlBCi8,website,review,exact_phone,Pipedrive name differs from source name; hold for manual review (Tom & Eds vs Tom & Ed's Autobody of Schererville),1,Tom & Ed's Autobody of Schererville,no
name_review,5914,Supreme Body Works,,phone,847-671-5880,+1 781-337-3305,body_shops,ChIJqRowoGxi44kRgF-t9psH870,phone,conflict,exact_name_only,Pipedrive name differs from source name; hold for manual review before considering the phone conflict (Supreme Body Works vs Supreme Bodyworks),1,Supreme Bodyworks,no
name_review,5914,Supreme Body Works,website,,,http://supremebodyworks.net/,body_shops,ChIJqRowoGxi44kRgF-t9psH870,website,review,exact_name_only,Pipedrive name differs from source name; hold for manual review (Supreme Body Works vs Supreme Bodyworks),1,Supreme Bodyworks,no
existing_conflict,5915,Southwest Collision,,phone,708-389-3554,+1 580-226-2722,body_shops,ChIJtWeW4lMpTYYRz4oo4H6p7vw,phone,conflict,exact_name_only,Pipedrive already has a different phone; review before any overwrite,2,Southwest Collision,yes
